arm,dataset,subject_id,shared_pairs,full_kills,ablation_kills
no_RC,Peer,peer_ccsolbmc__ERC20,128,32,10
no_RC,Peer,peer_ccsolbmc__EStack,284,17,10
no_RC,Peer,peer_ccsolbmc__GOLIATH,127,34,11
no_RC,Peer,peer_ccsolbmc__Galaxium,145,36,5
no_RC,Peer,peer_ccsolbmc__HOTDOGE,321,23,11
no_RC,Peer,peer_ccsolbmc__HotinuFinance,485,21,3
no_RC,Peer,peer_ccsolbmc__KOALA,278,20,8
no_RC,Peer,peer_ccsolbmc__KizunaInu,302,14,11
no_RC,Peer,peer_ccsolbmc__Kyuseishu,138,40,4
no_RC,Peer,peer_ccsolbmc__LILY,268,16,5
no_RC,Peer,peer_ccsolbmc__Lunar,277,40,28
no_RC,Peer,peer_ccsolbmc__MJCoin_Token,115,8,8
no_RC,Peer,peer_ccsolbmc__MayoOcho,108,27,5
no_RC,Peer,peer_ccsolbmc__MiraNft,336,9,8
no_RC,Peer,peer_ccsolbmc__PONY,278,13,4
no_RC,Peer,peer_ccsolbmc__PORCUPINE,278,21,8
no_RC,Peer,peer_ccsolbmc__PROGEV2,298,29,22
no_RC,Peer,peer_ccsolbmc__PipiCoin,82,13,13
no_RC,Peer,peer_ccsolbmc__RBC,85,18,18
no_RC,Peer,peer_ccsolbmc__RIAS,198,19,12
no_RC,Peer,peer_ccsolbmc__RefrigeratedTransportation,143,42,3
no_RC,Peer,peer_ccsolbmc__RoomThermostat,34,19,10
no_RC,Peer,peer_ccsolbmc__Ryujin,347,13,8
no_RC,Peer,peer_ccsolbmc__SATURNITE,287,7,7
no_RC,Peer,peer_ccsolbmc__SOTH,272,6,6
no_RC,Peer,peer_ccsolbmc__ShibaAstronaut,40,7,4
no_RC,Peer,peer_ccsolbmc__ShibaJail,299,6,6
no_RC,Peer,peer_ccsolbmc__ShibaKiyo,530,21,6
no_RC,Peer,peer_ccsolbmc__ShibaSamurai,303,22,9
no_RC,Peer,peer_ccsolbmc__SimpleECR20,88,23,23
no_RC,Peer,peer_ccsolbmc__SimpleMarketplace,43,23,8
no_RC,Peer,peer_ccsolbmc__TESTDONTBUY,385,6,6
no_RC,Peer,peer_ccsolbmc__TOAD,277,21,8
no_RC,Peer,peer_ccsolbmc__Thicc,313,24,11
no_RC,Peer,peer_ccsolbmc__Token,38,5,2
no_RC,Peer,peer_ccsolbmc__TokenVesting,209,24,4
no_RC,Peer,peer_ccsolbmc__UniswapV3MigratorProxy,3,2,0
no_RC,Peer,peer_ccsolbmc__VamprireDoge,41,7,4
no_RC,Peer,peer_ccsolbmc__WickedCraniums,561,7,5
no_RC,Peer,peer_ccsolbmc__WrappedToken,363,10,6
no_RC,Peer,peer_ccsolbmc__eMastiff,290,6,6
no_RC,Peer,peer_ccsolbmc__eMuppy,177,24,24
no_RC,Peer,peer_ccsolbmc__eNew,274,24,13
no_RC,Peer,peer_ccsolbmc__escrow,31,7,7
no_RC,Peer,peer_ccsolbmc__goldinu,275,20,7
no_RC,Peer,peer_ccsolbmc__ptest,24,0,0
no_RC,Peer,peer_ccsolbmc__salvador,51,8,0
no_RC,Peer,peer_ccsolbmc__shibabread,290,2,2
no_RC,Peer,peer_ccsolbmc__wLitiSale,196,4,4
no_RC,Peer,peer_solar__BadAuction,14,4,4
no_RC,Peer,peer_solar__BasicToken,15,8,3
no_RC,Peer,peer_solar__Casino,103,19,0
no_RC,Peer,peer_solar__DateTime,360,125,94
no_RC,Peer,peer_solar__DosAuction,29,6,4
no_RC,Peer,peer_solar__EIP20StandardToken,36,7,0
no_RC,Peer,peer_solar__EasyPayAndWithDraw,16,6,6
no_RC,Peer,peer_solar__EtherBank,34,13,7
no_RC,Peer,peer_solar__EzToken,29,8,1
no_RC,Peer,peer_solar__FixedSupplyToken,65,24,2
no_RC,Peer,peer_solar__FundRaising,43,3,3
no_RC,Peer,peer_solar__Gift_1_ETH,29,19,6
no_RC,Peer,peer_solar__Greeter,58,0,0
no_RC,Peer,peer_solar__Greeter2,35,0,0
no_RC,Peer,peer_solar__Greeter3,54,0,0
no_RC,Peer,peer_solar__GuardCheck,32,14,7
no_RC,Peer,peer_solar__Identity,89,26,20
no_RC,Peer,peer_solar__IdentityManager,80,10,8
no_RC,Peer,peer_solar__MultiSigWallet (1),104,1,0
no_RC,Peer,peer_solar__MultiSigWallet (2),104,16,0
no_RC,Peer,peer_solar__PermissionGroups,92,18,0
no_RC,Peer,peer_solar__Randomness,33,3,1
no_RC,Peer,peer_solar__Reentrance,61,12,0
no_RC,Peer,peer_solar__Rubixi,194,41,9
no_RC,Peer,peer_solar__SecureAuction,29,8,5
no_RC,Peer,peer_solar__TestDateTime,640,95,43
no_RC,Peer,peer_solar__array-utils,370,19,14
no_RC,Peer,peer_solar__theRun,264,24,13
no_RC,Peer,peer_soltg__Math,70,57,57
no_RC,Peer,peer_soltg__branches_assert_condition_2,46,33,24
no_RC,Peer,peer_soltg__branches_in_modifiers,22,5,5
no_RC,Peer,peer_soltg__branches_in_modifiers_2,57,4,4
no_RC,Peer,peer_soltg__branches_inside_modifiers_3,43,3,3
no_RC,Peer,peer_soltg__branches_merge_variables_3,17,7,7
no_RC,Peer,peer_soltg__branches_merge_variables_5,19,8,8
no_RC,Peer,peer_soltg__branches_merge_variables_6,19,6,6
no_RC,Peer,peer_soltg__constructor_1,33,7,7
no_RC,Peer,peer_soltg__constructor_2_fun_overloading,38,17,17
no_RC,Peer,peer_soltg__constructor_3,38,16,12
no_RC,Peer,peer_soltg__constructor_3_m,30,25,12
no_RC,Peer,peer_soltg__constructor_5,36,15,15
no_RC,Peer,peer_soltg__constructor_6,43,17,4
no_RC,Peer,peer_soltg__constructor_8,26,12,12
no_RC,Peer,peer_soltg__constructor_9,12,7,7
no_RC,Peer,peer_soltg__constructor_state_variable_init,81,0,0
no_RC,Peer,peer_soltg__constructor_state_variable_init_chain_alternate,38,4,4
no_RC,Peer,peer_soltg__constructor_state_variable_init_diamond,109,0,0
no_RC,Peer,peer_soltg__constructors,51,0,0
no_RC,Peer,peer_soltg__do_while_1_fail,18,10,6
no_RC,Peer,peer_soltg__exampl,10,8,3
no_RC,Peer,peer_soltg__few_calls,36,6,6
no_RC,Peer,peer_soltg__for_1_break,25,15,13
no_RC,Peer,peer_soltg__for_1_break_fail,18,13,13
no_RC,Peer,peer_soltg__for_1_continue,22,10,6
no_RC,Peer,peer_soltg__loop_basic,11,10,10
no_RC,Peer,peer_soltg__loop_if,42,31,29
no_RC,Peer,peer_soltg__many_fun,68,61,47
no_RC,Peer,peer_soltg__microWeth,12,3,3
no_RC,Peer,peer_soltg__overloading,24,11,11
no_RC,Peer,peer_soltg__return_1,73,48,47
no_RC,Peer,peer_soltg__revert_complex_flow,21,6,6
no_RC,Peer,peer_soltg__seq_calls,42,12,9
no_RC,Peer,peer_soltg__short_circuit_and,20,13,13
no_RC,Peer,peer_soltg__short_circuit_and_inside_branch,19,0,0
no_RC,Peer,peer_soltg__short_circuit_or_inside_branch,40,19,19
no_RC,Peer,peer_soltg__simple_if,21,16,11
no_RC,Peer,peer_soltg__simple_if_2,33,31,26
no_RC,Peer,peer_soltg__simple_if_state_var,19,4,4
no_RC,Peer,peer_soltg__simple_if_struct,19,4,4
no_RC,Peer,peer_soltg__simple_if_struct_2,19,4,4
no_RC,Peer,peer_soltg__state_machine_1,37,13,13
no_RC,Peer,peer_soltg__state_machine_1_fail,36,14,14
no_RC,Peer,peer_soltg__store,25,8,5
no_RC,Peer,peer_soltg__store_state,18,5,2
no_RC,Peer,peer_soltg__triple_nested_if,21,9,9
no_RC,Peer,peer_soltg__while_1,22,15,9
no_RC,Peer,peer_soltg__while_1_continue,24,14,12
no_RC,Peer,peer_soltg__while_1_continue_fail,26,18,13
no_RC,Peer,peer_soltg__while_2,23,10,10
no_RC,Peer,peer_soltg__while_nested_break,59,33,32
no_RC,Peer,peer_soltg__while_nested_continue,49,21,12
no_RC,Peer,peer_syntest__AavePoolReward,219,24,12
no_RC,Peer,peer_syntest__Baz,58,35,1
no_RC,Peer,peer_syntest__BirdOracle,232,3,0
no_RC,Peer,peer_syntest__Core_Fi_V3,61,13,2
no_RC,Peer,peer_syntest__CryptoGhost,818,6,2
no_RC,Peer,peer_syntest__CryptoSecureBankToken,248,42,3
no_RC,Peer,peer_syntest__DJCoin,169,7,5
no_RC,Peer,peer_syntest__EdenCoin,112,20,4
no_RC,Peer,peer_syntest__FreakCoin,155,52,42
no_RC,Peer,peer_syntest__GAZ_ERC20,119,9,9
no_RC,Peer,peer_syntest__INS,38,13,11
no_RC,Peer,peer_syntest__MetaCoin,37,6,0
no_RC,Peer,peer_syntest__Revive,221,7,6
no_RC,Peer,peer_syntest__Rootkit_finance,61,6,6
no_RC,Peer,peer_syntest__SLTDETHlpReward,215,24,20
no_RC,Peer,peer_syntest__Straight_Fire_Finance,61,10,3
no_RC,Peer,peer_syntest__TetherToken,270,68,4
no_RC,Peer,peer_syntest__ThriftToken,148,27,9
no_RC,Peer,peer_syntest__TimeMiner,215,77,62
no_RC,Peer,peer_syntest__WOLF,123,4,4
no_OS,Peer,peer_ccsolbmc__AIRBets,39,19,1
no_OS,Peer,peer_ccsolbmc__Address,11,11,1
no_OS,Peer,peer_ccsolbmc__Animalia,27,27,9
no_OS,Peer,peer_ccsolbmc__AnyswapV5ERC20,44,44,6
no_OS,Peer,peer_ccsolbmc__AssetTransfer,62,32,0
no_OS,Peer,peer_ccsolbmc__BERNIE,32,14,1
no_OS,Peer,peer_ccsolbmc__Ballot,12,12,1
no_OS,Peer,peer_ccsolbmc__BasicProvenance,23,22,0
no_OS,Peer,peer_ccsolbmc__Benu,20,20,13
no_OS,Peer,peer_ccsolbmc__BurnableERC20,8,7,7
no_OS,Peer,peer_ccsolbmc__COINNetwork,3,3,1
no_OS,Peer,peer_ccsolbmc__ChinaCoin,20,7,1
no_OS,Peer,peer_ccsolbmc__ClockBoxContract,7,7,7
no_OS,Peer,peer_ccsolbmc__CyberFox,38,23,5
no_OS,Peer,peer_ccsolbmc__DigitalLocker,78,36,2
no_OS,Peer,peer_ccsolbmc__DogeMojo,7,7,0
no_OS,Peer,peer_ccsolbmc__DogeRocket,15,15,6
no_OS,Peer,peer_ccsolbmc__ERC20,32,32,5
no_OS,Peer,peer_ccsolbmc__EStack,17,17,1
no_OS,Peer,peer_ccsolbmc__GOLIATH,34,34,10
no_OS,Peer,peer_ccsolbmc__Galaxium,36,36,0
no_OS,Peer,peer_ccsolbmc__HOTDOGE,17,14,1
no_OS,Peer,peer_ccsolbmc__HotinuFinance,46,13,1
no_OS,Peer,peer_ccsolbmc__KOALA,26,20,5
no_OS,Peer,peer_ccsolbmc__KizunaInu,30,14,1
no_OS,Peer,peer_ccsolbmc__Kyuseishu,34,32,0
no_OS,Peer,peer_ccsolbmc__LILY,19,16,2
no_OS,Peer,peer_ccsolbmc__Lunar,48,40,22
no_OS,Peer,peer_ccsolbmc__MJCoin_Token,11,8,0
no_OS,Peer,peer_ccsolbmc__MayoOcho,23,23,0
no_OS,Peer,peer_ccsolbmc__MiraNft,9,9,2
no_OS,Peer,peer_ccsolbmc__PONY,16,13,6
no_OS,Peer,peer_ccsolbmc__PORCUPINE,24,21,6
no_OS,Peer,peer_ccsolbmc__PROGEV2,63,29,5
no_OS,Peer,peer_ccsolbmc__PipiCoin,13,13,5
no_OS,Peer,peer_ccsolbmc__RBC,14,14,6
no_OS,Peer,peer_ccsolbmc__RIAS,50,16,0
no_OS,Peer,peer_ccsolbmc__RefrigeratedTransportation,42,42,0
no_OS,Peer,peer_ccsolbmc__RoomThermostat,17,15,0
no_OS,Peer,peer_ccsolbmc__Ryujin,21,13,6
no_OS,Peer,peer_ccsolbmc__SATURNITE,14,7,1
no_OS,Peer,peer_ccsolbmc__SOTH,13,4,1
no_OS,Peer,peer_ccsolbmc__ShibaAstronaut,7,7,0
no_OS,Peer,peer_ccsolbmc__ShibaJail,6,6,1
no_OS,Peer,peer_ccsolbmc__ShibaKiyo,21,21,4
no_OS,Peer,peer_ccsolbmc__ShibaSamurai,25,22,9
no_OS,Peer,peer_ccsolbmc__SimpleECR20,19,19,11
no_OS,Peer,peer_ccsolbmc__SimpleMarketplace,23,18,0
no_OS,Peer,peer_ccsolbmc__StarNFTProxy,15,15,15
no_OS,Peer,peer_ccsolbmc__TESTDONTBUY,27,6,1
no_OS,Peer,peer_ccsolbmc__TOAD,27,21,6
no_OS,Peer,peer_ccsolbmc__Thicc,24,24,7
no_OS,Peer,peer_ccsolbmc__Token,5,5,0
no_OS,Peer,peer_ccsolbmc__TokenVesting,28,24,0
no_OS,Peer,peer_ccsolbmc__UniswapV3MigratorProxy,2,2,0
no_OS,Peer,peer_ccsolbmc__VamprireDoge,7,7,0
no_OS,Peer,peer_ccsolbmc__WickedCraniums,7,7,2
no_OS,Peer,peer_ccsolbmc__WrappedToken,10,10,3
no_OS,Peer,peer_ccsolbmc__eMastiff,28,6,1
no_OS,Peer,peer_ccsolbmc__eMuppy,22,20,12
no_OS,Peer,peer_ccsolbmc__eNew,23,20,6
no_OS,Peer,peer_ccsolbmc__escrow,5,3,3
no_OS,Peer,peer_ccsolbmc__goldinu,20,20,4
no_OS,Peer,peer_ccsolbmc__salvador,20,8,4
no_OS,Peer,peer_ccsolbmc__shibabread,4,2,2
no_OS,Peer,peer_ccsolbmc__wLitiSale,4,4,0
no_OS,Peer,peer_solar__BadAuction,1,1,0
no_OS,Peer,peer_solar__BasicToken,6,6,1
no_OS,Peer,peer_solar__Casino,4,4,0
no_OS,Peer,peer_solar__DateTime,122,122,9
no_OS,Peer,peer_solar__DosAuction,6,6,1
no_OS,Peer,peer_solar__EIP20StandardToken,7,7,1
no_OS,Peer,peer_solar__EasyPayAndWithDraw,6,6,4
no_OS,Peer,peer_solar__EtherBank,13,13,8
no_OS,Peer,peer_solar__EzToken,8,8,1
no_OS,Peer,peer_solar__FixedSupplyToken,21,17,0
no_OS,Peer,peer_solar__FundRaising,6,3,1
no_OS,Peer,peer_solar__Gift_1_ETH,17,17,0
no_OS,Peer,peer_solar__GuardCheck,14,14,0
no_OS,Peer,peer_solar__GuessTheNumberChallenge,10,10,7
no_OS,Peer,peer_solar__Identity,26,26,6
no_OS,Peer,peer_solar__IdentityManager,10,10,0
no_OS,Peer,peer_solar__LotteryFor10,28,28,1
no_OS,Peer,peer_solar__LotteryMultipleWinners,16,16,13
no_OS,Peer,peer_solar__MultiSigWallet (1),1,1,1
no_OS,Peer,peer_solar__MultiSigWallet (2),4,1,1
no_OS,Peer,peer_solar__PermissionGroups,18,18,0
no_OS,Peer,peer_solar__Randomness,7,1,0
no_OS,Peer,peer_solar__Reentrance,12,12,7
no_OS,Peer,peer_solar__Rubixi,53,41,7
no_OS,Peer,peer_solar__SecureAuction,8,8,2
no_OS,Peer,peer_solar__TestDateTime,63,63,13
no_OS,Peer,peer_solar__VulnerableTwoStep,9,9,0
no_OS,Peer,peer_solar__array-utils,19,19,9
no_OS,Peer,peer_solar__theRun,23,18,1
no_OS,Peer,peer_soltg__Math,57,57,32
no_OS,Peer,peer_soltg__branches_assert_condition_2,33,33,25
no_OS,Peer,peer_soltg__branches_in_modifiers,5,5,0
no_OS,Peer,peer_soltg__branches_in_modifiers_2,4,4,0
no_OS,Peer,peer_soltg__branches_inside_modifiers_3,3,3,0
no_OS,Peer,peer_soltg__constructor_1,7,7,4
no_OS,Peer,peer_soltg__constructor_2_fun_overloading,17,17,6
no_OS,Peer,peer_soltg__constructor_3,26,16,11
no_OS,Peer,peer_soltg__constructor_3_m,23,23,11
no_OS,Peer,peer_soltg__constructor_5,15,15,4
no_OS,Peer,peer_soltg__constructor_6,17,17,3
no_OS,Peer,peer_soltg__constructor_7,14,14,0
no_OS,Peer,peer_soltg__constructor_8,12,12,12
no_OS,Peer,peer_soltg__do_while_1_fail,3,3,0
no_OS,Peer,peer_soltg__exampl,8,8,0
no_OS,Peer,peer_soltg__few_calls,6,6,6
no_OS,Peer,peer_soltg__for_1_break,3,3,0
no_OS,Peer,peer_soltg__for_1_break_fail,3,3,0
no_OS,Peer,peer_soltg__for_1_continue,3,3,0
no_OS,Peer,peer_soltg__loop_basic,2,2,0
no_OS,Peer,peer_soltg__loop_if,31,31,7
no_OS,Peer,peer_soltg__many_fun,61,61,16
no_OS,Peer,peer_soltg__microWeth,3,3,3
no_OS,Peer,peer_soltg__overloading,11,11,6
no_OS,Peer,peer_soltg__return_1,1,1,0
no_OS,Peer,peer_soltg__revert_complex_flow,6,6,0
no_OS,Peer,peer_soltg__seq_calls,14,9,9
no_OS,Peer,peer_soltg__short_circuit_and,13,13,13
no_OS,Peer,peer_soltg__short_circuit_or_inside_branch,19,19,13
no_OS,Peer,peer_soltg__simple_if,16,16,9
no_OS,Peer,peer_soltg__simple_if_2,31,31,9
no_OS,Peer,peer_soltg__simple_if_array,4,4,0
no_OS,Peer,peer_soltg__simple_if_state_var,4,4,0
no_OS,Peer,peer_soltg__simple_if_struct,4,4,0
no_OS,Peer,peer_soltg__simple_if_struct_2,4,4,0
no_OS,Peer,peer_soltg__state_machine_1,13,13,8
no_OS,Peer,peer_soltg__state_machine_1_fail,14,14,5
no_OS,Peer,peer_soltg__store,4,4,1
no_OS,Peer,peer_soltg__store_state,5,5,1
no_OS,Peer,peer_soltg__triple_nested_if,9,9,0
no_OS,Peer,peer_soltg__while_1,5,5,0
no_OS,Peer,peer_soltg__while_1_continue,3,3,0
no_OS,Peer,peer_soltg__while_1_continue_fail,9,9,0
no_OS,Peer,peer_soltg__while_nested_break,5,5,0
no_OS,Peer,peer_soltg__while_nested_continue,13,13,0
no_OS,Peer,peer_syntest__AavePoolReward,25,19,4
no_OS,Peer,peer_syntest__Baz,39,34,0
no_OS,Peer,peer_syntest__BirdOracle,3,3,0
no_OS,Peer,peer_syntest__Core_Fi_V3,19,13,1
no_OS,Peer,peer_syntest__CryptoGhost,8,6,2
no_OS,Peer,peer_syntest__CryptoSecureBankToken,41,34,0
no_OS,Peer,peer_syntest__DJCoin,7,7,4
no_OS,Peer,peer_syntest__EdenCoin,10,9,1
no_OS,Peer,peer_syntest__FreakCoin,23,22,1
no_OS,Peer,peer_syntest__GAZ_ERC20,93,9,6
no_OS,Peer,peer_syntest__INS,13,13,8
no_OS,Peer,peer_syntest__MetaCoin,9,6,0
no_OS,Peer,peer_syntest__Revive,9,7,6
no_OS,Peer,peer_syntest__Rootkit_finance,16,6,1
no_OS,Peer,peer_syntest__SLTDETHlpReward,32,24,12
no_OS,Peer,peer_syntest__Straight_Fire_Finance,16,7,1
no_OS,Peer,peer_syntest__TetherToken,69,65,2
no_OS,Peer,peer_syntest__ThriftToken,25,25,1
no_OS,Peer,peer_syntest__TimeMiner,58,58,1
no_OS,Peer,peer_syntest__WOLF,12,4,1
no_RR,Real,ERC-3643__ERC-3643__AgentRole,31,21,10
no_RR,Real,ERC-3643__ERC-3643__AgentRoleUpgradeable,3,3,3
no_RR,Real,ERC-3643__ERC-3643__ClaimTopicsRegistry,19,18,18
no_RR,Real,ERC-3643__ERC-3643__DefaultCompliance,21,21,6
no_RR,Real,ERC-3643__ERC-3643__IdentityRegistry,3,3,3
no_RR,Real,ERC-3643__ERC-3643__IdentityRegistryStorage,3,3,3
no_RR,Real,ERC-3643__ERC-3643__ModularCompliance,3,3,3
no_RR,Real,ERC-3643__ERC-3643__TREXGateway,3,3,3
no_RR,Real,ERC-3643__ERC-3643__TrustedIssuersRegistry,19,18,18
no_RR,Real,ProjectOpenSea__seaport__LocalConduit,8,8,3
no_RR,Real,ProjectOpenSea__seaport__LocalConduitController,11,1,1
no_RR,Real,ProjectOpenSea__seaport__PausableZone,333,19,16
no_RR,Real,Uniswap__v4-core__PoolManager,3,3,3
no_RR,Real,balancer__balancer-v3-monorepo__BalancerContractRegistry,1,1,1
no_RR,Real,balancer__balancer-v3-monorepo__CowRouter,1,0,0
no_RR,Real,balancer__balancer-v3-monorepo__FeeBurnerAuthentication,7,7,6
no_RR,Real,balancer__balancer-v3-monorepo__OwnableAuthentication,20,7,6
no_RR,Real,balancer__balancer-v3-monorepo__ProtocolFeePercentagesProvider,4,0,0
no_RR,Real,balancer__balancer-v3-monorepo__TokenPairRegistry,7,7,6
no_RR,Real,compound-finance__comet__ArbitrumBridgeReceiver,114,2,2
no_RR,Real,compound-finance__comet__AssetList,2,2,0
no_RR,Real,compound-finance__comet__BaseBridgeReceiver,93,3,0
no_RR,Real,compound-finance__comet__LineaBridgeReceiver,115,3,3
no_RR,Real,compound-finance__comet__MarketAdminPermissionChecker,27,25,12
no_RR,Real,compound-finance__comet__MarketUpdateTimelock,9,9,0
no_RR,Real,compound-finance__comet__OptimismBridgeReceiver,124,4,3
no_RR,Real,compound-finance__comet__PolygonBridgeReceiver,109,2,1
no_RR,Real,compound-finance__comet__RoninBridgeReceiver,138,8,6
no_RR,Real,compound-finance__comet__ScrollBridgeReceiver,126,4,3
no_RR,Real,compound-finance__comet__SweepableBridgeReceiver,108,5,2
no_RR,Real,ensdomains__ens-contracts__BaseRegistrarImplementation,4,4,4
no_RR,Real,ensdomains__ens-contracts__DefaultReverseResolver,1,1,1
no_RR,Real,ensdomains__ens-contracts__ENSRegistryWithFallback,5,5,5
no_RR,Real,euler-xyz__euler-vault-kit__BalanceForwarder,4,0,0
no_RR,Real,euler-xyz__euler-vault-kit__DToken,36,8,3
no_RR,Real,euler-xyz__euler-vault-kit__EulerSavingsRate,4,4,4
no_RR,Real,euler-xyz__euler-vault-kit__Governance,3,0,0
no_RR,Real,euler-xyz__euler-vault-kit__IRMLinearKink,35,23,20
no_RR,Real,euler-xyz__euler-vault-kit__PegStabilityModule,2283,36,26
no_RR,Real,euler-xyz__euler-vault-kit__ProtocolConfig,9,3,3
no_RR,Real,euler-xyz__euler-vault-kit__Token,3,0,0
no_RR,Real,morpho-org__morpho-blue__Morpho,1,1,0
no_RR,Real,sablier-labs__evm-monorepo__SablierComptroller,1,1,1
no_RR,Real,safe-fndn__safe-smart-account__MultiSend,3,3,3
no_RR,Real,safe-fndn__safe-smart-account__Safe,4,4,4
no_RR,Real,safe-fndn__safe-smart-account__SafeL2,4,4,4
no_RR,Real,safe-fndn__safe-smart-account__SafeMigration,4,0,0
no_RR,Real,safe-fndn__safe-smart-account__SimulateTxAccessor,4,4,4
no_RC,Real,ERC-3643__ERC-3643__AgentRole,45,25,10
no_RC,Real,ERC-3643__ERC-3643__AgentRoleUpgradeable,167,6,3
no_RC,Real,ERC-3643__ERC-3643__ClaimTopicsRegistry,185,21,18
no_RC,Real,ERC-3643__ERC-3643__ClaimTopicsRegistryProxy,149,4,4
no_RC,Real,ERC-3643__ERC-3643__DefaultCompliance,111,21,6
no_RC,Real,ERC-3643__ERC-3643__IAFactory,200,1,1
no_RC,Real,ERC-3643__ERC-3643__IdentityRegistry,300,16,3
no_RC,Real,ERC-3643__ERC-3643__IdentityRegistryProxy,158,10,10
no_RC,Real,ERC-3643__ERC-3643__IdentityRegistryStorage,251,7,3
no_RC,Real,ERC-3643__ERC-3643__IdentityRegistryStorageProxy,149,4,4
no_RC,Real,ERC-3643__ERC-3643__ModularCompliance,303,57,14
no_RC,Real,ERC-3643__ERC-3643__ModularComplianceProxy,149,4,4
no_RC,Real,ERC-3643__ERC-3643__TREXFactory,423,14,14
no_RC,Real,ERC-3643__ERC-3643__TREXGateway,979,4,4
no_RC,Real,ERC-3643__ERC-3643__TREXImplementationAuthority,185,7,1
no_RC,Real,ERC-3643__ERC-3643__Token,505,1,0
no_RC,Real,ERC-3643__ERC-3643__TokenProxy,178,18,16
no_RC,Real,ERC-3643__ERC-3643__TrustedIssuersRegistry,306,21,21
no_RC,Real,ERC-3643__ERC-3643__TrustedIssuersRegistryProxy,149,4,4
no_RC,Real,ProjectOpenSea__seaport__LocalConduit,66,8,3
no_RC,Real,ProjectOpenSea__seaport__LocalConduitController,187,1,1
no_RC,Real,ProjectOpenSea__seaport__PausableZone,366,22,18
no_RC,Real,ProjectOpenSea__seaport__PausableZoneController,376,32,1
no_RC,Real,ProjectOpenSea__seaport__ReferenceConduit,134,3,0
no_RC,Real,ProjectOpenSea__seaport__ReferenceConduitController,256,4,4
no_RC,Real,ProjectOpenSea__seaport__SeaportRouter,504,13,11
no_RC,Real,Uniswap__v4-core__PoolManager,1521,8,8
no_RC,Real,balancer__balancer-v3-monorepo__BalancerContractRegistry,204,3,3
no_RC,Real,balancer__balancer-v3-monorepo__BalancerFeeBurner,318,5,5
no_RC,Real,balancer__balancer-v3-monorepo__BalancerPoolToken,2004,5,5
no_RC,Real,balancer__balancer-v3-monorepo__CowRouter,1452,6,6
no_RC,Real,balancer__balancer-v3-monorepo__CowSwapFeeBurner,899,5,5
no_RC,Real,balancer__balancer-v3-monorepo__DynamicWeightedLPOracleFactory,1787,4,4
no_RC,Real,balancer__balancer-v3-monorepo__ECLPSurgeHook,3089,4,4
no_RC,Real,balancer__balancer-v3-monorepo__ERC4626CowSwapFeeBurner,960,7,7
no_RC,Real,balancer__balancer-v3-monorepo__FeeBurnerAuthentication,109,12,11
no_RC,Real,balancer__balancer-v3-monorepo__HyperEVMRateProviderFactory,146,3,3
no_RC,Real,balancer__balancer-v3-monorepo__MevCaptureHook,1510,5,5
no_RC,Real,balancer__balancer-v3-monorepo__OwnableAuthentication,118,12,11
no_RC,Real,balancer__balancer-v3-monorepo__PoolPauseHelper,1897,10,8
no_RC,Real,balancer__balancer-v3-monorepo__PoolSwapFeeHelper,1897,10,8
no_RC,Real,balancer__balancer-v3-monorepo__ProtocolFeeHelper,1895,10,8
no_RC,Real,balancer__balancer-v3-monorepo__ProtocolFeePercentagesProvider,1667,7,7
no_RC,Real,balancer__balancer-v3-monorepo__ProtocolFeeSweeper,297,4,4
no_RC,Real,balancer__balancer-v3-monorepo__StableLPOracleFactory,2112,4,4
no_RC,Real,balancer__balancer-v3-monorepo__TimelockAuthorizer,1698,0,0
no_RC,Real,balancer__balancer-v3-monorepo__TokenPairRegistry,508,12,11
no_RC,Real,balancer__balancer-v3-monorepo__WeightedLPOracleFactory,1785,4,4
no_RC,Real,balancer__balancer-v3-monorepo__WrappedBalancerPoolToken,2161,2,2
no_RC,Real,balancer__balancer-v3-monorepo__WrappedBalancerPoolTokenFactory,2178,1,1
no_RC,Real,compound-finance__comet__ArbitrumBridgeReceiver,114,2,2
no_RC,Real,compound-finance__comet__AssetList,508,5,3
no_RC,Real,compound-finance__comet__BaseBridgeReceiver,93,3,0
no_RC,Real,compound-finance__comet__BaseBulker,280,2,2
no_RC,Real,compound-finance__comet__CometProxyAdmin,207,22,2
no_RC,Real,compound-finance__comet__CometProxyAdminOld,193,17,2
no_RC,Real,compound-finance__comet__CometRewards,112,13,7
no_RC,Real,compound-finance__comet__ConfiguratorProxy,21,0,0
no_RC,Real,compound-finance__comet__ConstantPriceFeed,10,5,5
no_RC,Real,compound-finance__comet__EzETHExchangeRatePriceFeed,47,7,7
no_RC,Real,compound-finance__comet__LineaBridgeReceiver,115,3,3
no_RC,Real,compound-finance__comet__MainnetBulker,324,0,0
no_RC,Real,compound-finance__comet__MainnetBulkerWithWstETHSupport,344,1,1
no_RC,Real,compound-finance__comet__MarketAdminPermissionChecker,69,35,17
no_RC,Real,compound-finance__comet__MarketUpdateProposer,184,8,5
no_RC,Real,compound-finance__comet__MarketUpdateTimelock,92,33,8
no_RC,Real,compound-finance__comet__OnChainLiquidator,556,2,2
no_RC,Real,compound-finance__comet__OptimismBridgeReceiver,124,4,3
no_RC,Real,compound-finance__comet__PolygonBridgeReceiver,109,2,1
no_RC,Real,compound-finance__comet__RateBasedScalingPriceFeed,52,10,5
no_RC,Real,compound-finance__comet__RoninBridgeReceiver,138,8,6
